date,county,at_least_one_dose,fully_vaccinated,new_doses_administered,weekly_new_doses
2020-04-01,Alameda,0,0,0,0
2020-04-02,Alameda,0,0,0,0
2020-04-03,Alameda,0,0,0,0
2020-04-04,Alameda,0,0,0,0
2020-04-05,Alameda,0,0,0,0
2020-04-06,Alameda,0,0,0,0
2020-04-07,Alameda,0,0,0,0
2020-04-08,Alameda,0,0,0,0
2020-04-09,Alameda,0,0,0,0
2020-04-10,Alameda,0,0,0,0
2020-04-11,Alameda,0,0,0,0
2020-04-12,Alameda,0,0,0,0
2020-04-13,Alameda,0,0,0,0
2020-04-14,Alameda,0,0,0,0
2020-04-15,Alameda,0,0,0,0
2020-04-16,Alameda,0,0,0,0
2020-04-17,Alameda,0,0,0,0
2020-04-18,Alameda,0,0,0,0
2020-04-19,Alameda,0,0,0,0
2020-04-20,Alameda,0,0,0,0
2020-04-21,Alameda,0,0,0,0
2020-04-22,Alameda,0,0,0,0
2020-04-23,Alameda,0,0,0,0
2020-04-24,Alameda,0,0,0,0
2020-04-25,Alameda,0,0,0,0
2020-04-26,Alameda,0,0,0,0
2020-04-27,Alameda,0,0,0,0
2020-04-28,Alameda,0,0,0,0
2020-04-29,Alameda,0,0,0,0
2020-04-30,Alameda,0,0,0,0
2020-05-01,Alameda,0,0,0,0
2020-05-02,Alameda,0,0,0,0
2020-05-03,Alameda,0,0,0,0
2020-05-04,Alameda,0,0,0,0
2020-05-05,Alameda,0,0,0,0
2020-05-06,Alameda,0,0,0,0
2020-05-07,Alameda,0,0,0,0
2020-05-08,Alameda,0,0,0,0
2020-05-09,Alameda,0,0,0,0
2020-05-10,Alameda,0,0,0,0
2020-05-11,Alameda,0,0,0,0
2020-05-12,Alameda,0,0,0,0
2020-05-13,Alameda,0,0,0,0
2020-05-14,Alameda,0,0,0,0
2020-05-15,Alameda,0,0,0,0
2020-05-16,Alameda,0,0,0,0
2020-05-17,Alameda,0,0,0,0
2020-05-18,Alameda,0,0,0,0
2020-05-19,Alameda,0,0,0,0
2020-05-20,Alameda,0,0,0,0
2020-05-21,Alameda,0,0,0,0
2020-05-22,Alameda,0,0,0,0
2020-05-23,Alameda,0,0,0,0
2020-05-24,Alameda,0,0,0,0
2020-05-25,Alameda,0,0,0,0
2020-05-26,Alameda,0,0,0,0
2020-05-27,Alameda,0,0,0,0
2020-05-28,Alameda,0,0,0,0
2020-05-29,Alameda,0,0,0,0
2020-05-30,Alameda,0,0,0,0
2020-05-31,Alameda,0,0,0,0
2020-06-01,Alameda,0,0,0,0
2020-06-02,Alameda,0,0,0,0
2020-06-03,Alameda,0,0,0,0
2020-06-04,Alameda,0,0,0,0
2020-06-05,Alameda,0,0,0,0
2020-06-06,Alameda,0,0,0,0
2020-06-07,Alameda,0,0,0,0
2020-06-08,Alameda,0,0,0,0
2020-06-09,Alameda,0,0,0,0
2020-06-10,Alameda,0,0,0,0
2020-06-11,Alameda,0,0,0,0
2020-06-12,Alameda,0,0,0,0
2020-06-13,Alameda,0,0,0,0
2020-06-14,Alameda,0,0,0,0
2020-06-15,Alameda,0,0,0,0
2020-06-16,Alameda,0,0,0,0
2020-06-17,Alameda,0,0,0,0
2020-06-18,Alameda,0,0,0,0
2020-06-19,Alameda,0,0,0,0
2020-06-20,Alameda,0,0,0,0
2020-06-21,Alameda,0,0,0,0
2020-06-22,Alameda,0,0,0,0
2020-06-23,Alameda,0,0,0,0
2020-06-24,Alameda,0,0,0,0
2020-06-25,Alameda,0,0,0,0
2020-06-26,Alameda,0,0,0,0
2020-06-27,Alameda,0,0,0,0
2020-06-28,Alameda,0,0,0,0
2020-06-29,Alameda,0,0,0,0
2020-06-30,Alameda,0,0,0,0
2020-04-01,Alpine,0,0,0,0
2020-04-02,Alpine,0,0,0,0
2020-04-03,Alpine,0,0,0,0
2020-04-04,Alpine,0,0,0,0
2020-04-05,Alpine,0,0,0,0
2020-04-06,Alpine,0,0,0,0
2020-04-07,Alpine,0,0,0,0
2020-04-08,Alpine,0,0,0,0
2020-04-09,Alpine,0,0,0,0
2020-04-10,Alpine,0,0,0,0
2020-04-11,Alpine,0,0,0,0
2020-04-12,Alpine,0,0,0,0
2020-04-13,Alpine,0,0,0,0
2020-04-14,Alpine,0,0,0,0
2020-04-15,Alpine,0,0,0,0
2020-04-16,Alpine,0,0,0,0
2020-04-17,Alpine,0,0,0,0
2020-04-18,Alpine,0,0,0,0
2020-04-19,Alpine,0,0,0,0
2020-04-20,Alpine,0,0,0,0
2020-04-21,Alpine,0,0,0,0
2020-04-22,Alpine,0,0,0,0
2020-04-23,Alpine,0,0,0,0
2020-04-24,Alpine,0,0,0,0
2020-04-25,Alpine,0,0,0,0
2020-04-26,Alpine,0,0,0,0
2020-04-27,Alpine,0,0,0,0
2020-04-28,Alpine,0,0,0,0
2020-04-29,Alpine,0,0,0,0
2020-04-30,Alpine,0,0,0,0
2020-05-01,Alpine,0,0,0,0
2020-05-02,Alpine,0,0,0,0
2020-05-03,Alpine,0,0,0,0
2020-05-04,Alpine,0,0,0,0
2020-05-05,Alpine,0,0,0,0
2020-05-06,Alpine,0,0,0,0
2020-05-07,Alpine,0,0,0,0
2020-05-08,Alpine,0,0,0,0
2020-05-09,Alpine,0,0,0,0
2020-05-10,Alpine,0,0,0,0
2020-05-11,Alpine,0,0,0,0
2020-05-12,Alpine,0,0,0,0
2020-05-13,Alpine,0,0,0,0
2020-05-14,Alpine,0,0,0,0
2020-05-15,Alpine,0,0,0,0
2020-05-16,Alpine,0,0,0,0
2020-05-17,Alpine,0,0,0,0
2020-05-18,Alpine,0,0,0,0
2020-05-19,Alpine,0,0,0,0
2020-05-20,Alpine,0,0,0,0
2020-05-21,Alpine,0,0,0,0
2020-05-22,Alpine,0,0,0,0
2020-05-23,Alpine,0,0,0,0
2020-05-24,Alpine,0,0,0,0
2020-05-25,Alpine,0,0,0,0
2020-05-26,Alpine,0,0,0,0
2020-05-27,Alpine,0,0,0,0
2020-05-28,Alpine,0,0,0,0
2020-05-29,Alpine,0,0,0,0
2020-05-30,Alpine,0,0,0,0
2020-05-31,Alpine,0,0,0,0
2020-06-01,Alpine,0,0,0,0
2020-06-02,Alpine,0,0,0,0
2020-06-03,Alpine,0,0,0,0
2020-06-04,Alpine,0,0,0,0
2020-06-05,Alpine,0,0,0,0
2020-06-06,Alpine,0,0,0,0
2020-06-07,Alpine,0,0,0,0
2020-06-08,Alpine,0,0,0,0
2020-06-09,Alpine,0,0,0,0
2020-06-10,Alpine,0,0,0,0
2020-06-11,Alpine,0,0,0,0
2020-06-12,Alpine,0,0,0,0
2020-06-13,Alpine,0,0,0,0
2020-06-14,Alpine,0,0,0,0
2020-06-15,Alpine,0,0,0,0
2020-06-16,Alpine,0,0,0,0
2020-06-17,Alpine,0,0,0,0
2020-06-18,Alpine,0,0,0,0
2020-06-19,Alpine,0,0,0,0
2020-06-20,Alpine,0,0,0,0
2020-06-21,Alpine,0,0,0,0
2020-06-22,Alpine,0,0,0,0
2020-06-23,Alpine,0,0,0,0
2020-06-24,Alpine,0,0,0,0
2020-06-25,Alpine,0,0,0,0
2020-06-26,Alpine,0,0,0,0
2020-06-27,Alpine,0,0,0,0
2020-06-28,Alpine,0,0,0,0
2020-06-29,Alpine,0,0,0,0
2020-06-30,Alpine,0,0,0,0
2020-04-01,Amador,0,0,0,0
2020-04-02,Amador,0,0,0,0
2020-04-03,Amador,0,0,0,0
2020-04-04,Amador,0,0,0,0
2020-04-05,Amador,0,0,0,0
2020-04-06,Amador,0,0,0,0
2020-04-07,Amador,0,0,0,0
2020-04-08,Amador,0,0,0,0
2020-04-09,Amador,0,0,0,0
2020-04-10,Amador,0,0,0,0
2020-04-11,Amador,0,0,0,0
2020-04-12,Amador,0,0,0,0
2020-04-13,Amador,0,0,0,0
2020-04-14,Amador,0,0,0,0
2020-04-15,Amador,0,0,0,0
2020-04-16,Amador,0,0,0,0
2020-04-17,Amador,0,0,0,0
2020-04-18,Amador,0,0,0,0
2020-04-19,Amador,0,0,0,0
2020-04-20,Amador,0,0,0,0
2020-04-21,Amador,0,0,0,0
2020-04-22,Amador,0,0,0,0
2020-04-23,Amador,0,0,0,0
2020-04-24,Amador,0,0,0,0
2020-04-25,Amador,0,0,0,0
2020-04-26,Amador,0,0,0,0
2020-04-27,Amador,0,0,0,0
2020-04-28,Amador,0,0,0,0
2020-04-29,Amador,0,0,0,0
2020-04-30,Amador,0,0,0,0
2020-05-01,Amador,0,0,0,0
2020-05-02,Amador,0,0,0,0
2020-05-03,Amador,0,0,0,0
2020-05-04,Amador,0,0,0,0
2020-05-05,Amador,0,0,0,0
2020-05-06,Amador,0,0,0,0
2020-05-07,Amador,0,0,0,0
2020-05-08,Amador,0,0,0,0
2020-05-09,Amador,0,0,0,0
2020-05-10,Amador,0,0,0,0
2020-05-11,Amador,0,0,0,0
2020-05-12,Amador,0,0,0,0
2020-05-13,Amador,0,0,0,0
2020-05-14,Amador,0,0,0,0
2020-05-15,Amador,0,0,0,0
2020-05-16,Amador,0,0,0,0
2020-05-17,Amador,0,0,0,0
2020-05-18,Amador,0,0,0,0
2020-05-19,Amador,0,0,0,0
2020-05-20,Amador,0,0,0,0
2020-05-21,Amador,0,0,0,0
2020-05-22,Amador,0,0,0,0
2020-05-23,Amador,0,0,0,0
2020-05-24,Amador,0,0,0,0
2020-05-25,Amador,0,0,0,0
2020-05-26,Amador,0,0,0,0
2020-05-27,Amador,0,0,0,0
2020-05-28,Amador,0,0,0,0
2020-05-29,Amador,0,0,0,0
2020-05-30,Amador,0,0,0,0
2020-05-31,Amador,0,0,0,0
2020-06-01,Amador,0,0,0,0
2020-06-02,Amador,0,0,0,0
2020-06-03,Amador,0,0,0,0
2020-06-04,Amador,0,0,0,0
2020-06-05,Amador,0,0,0,0
2020-06-06,Amador,0,0,0,0
2020-06-07,Amador,0,0,0,0
2020-06-08,Amador,0,0,0,0
2020-06-09,Amador,0,0,0,0
2020-06-10,Amador,0,0,0,0
2020-06-11,Amador,0,0,0,0
2020-06-12,Amador,0,0,0,0
2020-06-13,Amador,0,0,0,0
2020-06-14,Amador,0,0,0,0
2020-06-15,Amador,0,0,0,0
2020-06-16,Amador,0,0,0,0
2020-06-17,Amador,0,0,0,0
2020-06-18,Amador,0,0,0,0
2020-06-19,Amador,0,0,0,0
2020-06-20,Amador,0,0,0,0
2020-06-21,Amador,0,0,0,0
2020-06-22,Amador,0,0,0,0
2020-06-23,Amador,0,0,0,0
2020-06-24,Amador,0,0,0,0
2020-06-25,Amador,0,0,0,0
2020-06-26,Amador,0,0,0,0
2020-06-27,Amador,0,0,0,0
2020-06-28,Amador,0,0,0,0
2020-06-29,Amador,0,0,0,0
2020-06-30,Amador,0,0,0,0
2020-04-01,Butte,0,0,0,0
2020-04-02,Butte,0,0,0,0
2020-04-03,Butte,0,0,0,0
2020-04-04,Butte,0,0,0,0
2020-04-05,Butte,0,0,0,0
2020-04-06,Butte,0,0,0,0
2020-04-07,Butte,0,0,0,0
2020-04-08,Butte,0,0,0,0
2020-04-09,Butte,0,0,0,0
2020-04-10,Butte,0,0,0,0
2020-04-11,Butte,0,0,0,0
2020-04-12,Butte,0,0,0,0
2020-04-13,Butte,0,0,0,0
2020-04-14,Butte,0,0,0,0
2020-04-15,Butte,0,0,0,0
2020-04-16,Butte,0,0,0,0
2020-04-17,Butte,0,0,0,0
2020-04-18,Butte,0,0,0,0
2020-04-19,Butte,0,0,0,0
2020-04-20,Butte,0,0,0,0
2020-04-21,Butte,0,0,0,0
2020-04-22,Butte,0,0,0,0
2020-04-23,Butte,0,0,0,0
2020-04-24,Butte,0,0,0,0
2020-04-25,Butte,0,0,0,0
2020-04-26,Butte,0,0,0,0
2020-04-27,Butte,0,0,0,0
2020-04-28,Butte,0,0,0,0
2020-04-29,Butte,0,0,0,0
2020-04-30,Butte,0,0,0,0
2020-05-01,Butte,0,0,0,0
2020-05-02,Butte,0,0,0,0
2020-05-03,Butte,0,0,0,0
2020-05-04,Butte,0,0,0,0
2020-05-05,Butte,0,0,0,0
2020-05-06,Butte,0,0,0,0
2020-05-07,Butte,0,0,0,0
2020-05-08,Butte,0,0,0,0
2020-05-09,Butte,0,0,0,0
2020-05-10,Butte,0,0,0,0
2020-05-11,Butte,0,0,0,0
2020-05-12,Butte,0,0,0,0
2020-05-13,Butte,0,0,0,0
2020-05-14,Butte,0,0,0,0
2020-05-15,Butte,0,0,0,0
2020-05-16,Butte,0,0,0,0
2020-05-17,Butte,0,0,0,0
2020-05-18,Butte,0,0,0,0
2020-05-19,Butte,0,0,0,0
2020-05-20,Butte,0,0,0,0
2020-05-21,Butte,0,0,0,0
2020-05-22,Butte,0,0,0,0
2020-05-23,Butte,0,0,0,0
2020-05-24,Butte,0,0,0,0
2020-05-25,Butte,0,0,0,0
2020-05-26,Butte,0,0,0,0
2020-05-27,Butte,0,0,0,0
2020-05-28,Butte,0,0,0,0
2020-05-29,Butte,0,0,0,0
2020-05-30,Butte,0,0,0,0
2020-05-31,Butte,0,0,0,0
2020-06-01,Butte,0,0,0,0
2020-06-02,Butte,0,0,0,0
2020-06-03,Butte,0,0,0,0
2020-06-04,Butte,0,0,0,0
2020-06-05,Butte,0,0,0,0
2020-06-06,Butte,0,0,0,0
2020-06-07,Butte,0,0,0,0
2020-06-08,Butte,0,0,0,0
2020-06-09,Butte,0,0,0,0
2020-06-10,Butte,0,0,0,0
2020-06-11,Butte,0,0,0,0
2020-06-12,Butte,0,0,0,0
2020-06-13,Butte,0,0,0,0
2020-06-14,Butte,0,0,0,0
2020-06-15,Butte,0,0,0,0
2020-06-16,Butte,0,0,0,0
2020-06-17,Butte,0,0,0,0
2020-06-18,Butte,0,0,0,0
2020-06-19,Butte,0,0,0,0
2020-06-20,Butte,0,0,0,0
2020-06-21,Butte,0,0,0,0
2020-06-22,Butte,0,0,0,0
2020-06-23,Butte,0,0,0,0
2020-06-24,Butte,0,0,0,0
2020-06-25,Butte,0,0,0,0
2020-06-26,Butte,0,0,0,0
2020-06-27,Butte,0,0,0,0
2020-06-28,Butte,0,0,0,0
2020-06-29,Butte,0,0,0,0
2020-06-30,Butte,0,0,0,0
2020-04-01,Calaveras,0,0,0,0
2020-04-02,Calaveras,0,0,0,0
2020-04-03,Calaveras,0,0,0,0
2020-04-04,Calaveras,0,0,0,0
2020-04-05,Calaveras,0,0,0,0
2020-04-06,Calaveras,0,0,0,0
2020-04-07,Calaveras,0,0,0,0
2020-04-08,Calaveras,0,0,0,0
2020-04-09,Calaveras,0,0,0,0
2020-04-10,Calaveras,0,0,0,0
2020-04-11,Calaveras,0,0,0,0
2020-04-12,Calaveras,0,0,0,0
2020-04-13,Calaveras,0,0,0,0
2020-04-14,Calaveras,0,0,0,0
2020-04-15,Calaveras,0,0,0,0
2020-04-16,Calaveras,0,0,0,0
2020-04-17,Calaveras,0,0,0,0
2020-04-18,Calaveras,0,0,0,0
2020-04-19,Calaveras,0,0,0,0
2020-04-20,Calaveras,0,0,0,0
2020-04-21,Calaveras,0,0,0,0
2020-04-22,Calaveras,0,0,0,0
2020-04-23,Calaveras,0,0,0,0
2020-04-24,Calaveras,0,0,0,0
2020-04-25,Calaveras,0,0,0,0
2020-04-26,Calaveras,0,0,0,0
2020-04-27,Calaveras,0,0,0,0
2020-04-28,Calaveras,0,0,0,0
2020-04-29,Calaveras,0,0,0,0
2020-04-30,Calaveras,0,0,0,0
2020-05-01,Calaveras,0,0,0,0
2020-05-02,Calaveras,0,0,0,0
2020-05-03,Calaveras,0,0,0,0
2020-05-04,Calaveras,0,0,0,0
2020-05-05,Calaveras,0,0,0,0
2020-05-06,Calaveras,0,0,0,0
2020-05-07,Calaveras,0,0,0,0
2020-05-08,Calaveras,0,0,0,0
2020-05-09,Calaveras,0,0,0,0
2020-05-10,Calaveras,0,0,0,0
2020-05-11,Calaveras,0,0,0,0
2020-05-12,Calaveras,0,0,0,0
2020-05-13,Calaveras,0,0,0,0
2020-05-14,Calaveras,0,0,0,0
2020-05-15,Calaveras,0,0,0,0
2020-05-16,Calaveras,0,0,0,0
2020-05-17,Calaveras,0,0,0,0
2020-05-18,Calaveras,0,0,0,0
2020-05-19,Calaveras,0,0,0,0
2020-05-20,Calaveras,0,0,0,0
2020-05-21,Calaveras,0,0,0,0
2020-05-22,Calaveras,0,0,0,0
2020-05-23,Calaveras,0,0,0,0
2020-05-24,Calaveras,0,0,0,0
2020-05-25,Calaveras,0,0,0,0
2020-05-26,Calaveras,0,0,0,0
2020-05-27,Calaveras,0,0,0,0
2020-05-28,Calaveras,0,0,0,0
2020-05-29,Calaveras,0,0,0,0
2020-05-30,Calaveras,0,0,0,0
2020-05-31,Calaveras,0,0,0,0
2020-06-01,Calaveras,0,0,0,0
2020-06-02,Calaveras,0,0,0,0
2020-06-03,Calaveras,0,0,0,0
2020-06-04,Calaveras,0,0,0,0
2020-06-05,Calaveras,0,0,0,0
2020-06-06,Calaveras,0,0,0,0
2020-06-07,Calaveras,0,0,0,0
2020-06-08,Calaveras,0,0,0,0
2020-06-09,Calaveras,0,0,0,0
2020-06-10,Calaveras,0,0,0,0
2020-06-11,Calaveras,0,0,0,0
2020-06-12,Calaveras,0,0,0,0
2020-06-13,Calaveras,0,0,0,0
2020-06-14,Calaveras,0,0,0,0
2020-06-15,Calaveras,0,0,0,0
2020-06-16,Calaveras,0,0,0,0
2020-06-17,Calaveras,0,0,0,0
2020-06-18,Calaveras,0,0,0,0
2020-06-19,Calaveras,0,0,0,0
2020-06-20,Calaveras,0,0,0,0
