date,county,at_least_one_dose,fully_vaccinated,new_doses_administered,weekly_new_doses
2020-01-05,Alameda,0,0,0,N
2020-01-06,Alameda,0,0,0,N
2020-01-07,Alameda,0,0,0,N
2020-01-08,Alameda,0,0,0,N
2020-01-09,Alameda,0,0,0,N
2020-01-10,Alameda,0,0,0,N
2020-01-11,Alameda,0,0,0,0
2020-01-12,Alameda,0,0,0,0
2020-01-13,Alameda,0,0,0,0
2020-01-14,Alameda,0,0,0,0
2020-01-15,Alameda,0,0,0,0
2020-01-16,Alameda,0,0,0,0
2020-01-17,Alameda,0,0,0,0
2020-01-18,Alameda,0,0,0,0
2020-01-19,Alameda,0,0,0,0
2020-01-20,Alameda,0,0,0,0
2020-01-21,Alameda,0,0,0,0
2020-01-22,Alameda,0,0,0,0
2020-01-23,Alameda,0,0,0,0
2020-01-24,Alameda,0,0,0,0
2020-01-25,Alameda,0,0,0,0
2020-01-26,Alameda,0,0,0,0
2020-01-27,Alameda,0,0,0,0
2020-01-28,Alameda,0,0,0,0
2020-01-29,Alameda,0,0,0,0
2020-01-30,Alameda,0,0,0,0
2020-01-31,Alameda,0,0,0,0
2020-02-01,Alameda,0,0,0,0
2020-02-02,Alameda,0,0,0,0
2020-02-03,Alameda,0,0,0,0
2020-02-04,Alameda,0,0,0,0
2020-02-05,Alameda,0,0,0,0
2020-02-06,Alameda,0,0,0,0
2020-02-07,Alameda,0,0,0,0
2020-02-08,Alameda,0,0,0,0
2020-02-09,Alameda,0,0,0,0
2020-02-10,Alameda,0,0,0,0
2020-02-11,Alameda,0,0,0,0
2020-02-12,Alameda,0,0,0,0
2020-02-13,Alameda,0,0,0,0
2020-02-14,Alameda,0,0,0,0
2020-02-15,Alameda,0,0,0,0
2020-02-16,Alameda,0,0,0,0
2020-02-17,Alameda,0,0,0,0
2020-02-18,Alameda,0,0,0,0
2020-02-19,Alameda,0,0,0,0
2020-02-20,Alameda,0,0,0,0
2020-02-21,Alameda,0,0,0,0
2020-02-22,Alameda,0,0,0,0
2020-02-23,Alameda,0,0,0,0
2020-02-24,Alameda,0,0,0,0
2020-02-25,Alameda,0,0,0,0
2020-02-26,Alameda,0,0,0,0
2020-02-27,Alameda,0,0,0,0
2020-02-28,Alameda,0,0,0,0
2020-02-29,Alameda,0,0,0,0
2020-03-01,Alameda,0,0,0,0
2020-03-02,Alameda,0,0,0,0
2020-03-03,Alameda,0,0,0,0
2020-03-04,Alameda,0,0,0,0
2020-03-05,Alameda,0,0,0,0
2020-03-06,Alameda,0,0,0,0
2020-03-07,Alameda,0,0,0,0
2020-03-08,Alameda,0,0,0,0
2020-03-09,Alameda,0,0,0,0
2020-03-10,Alameda,0,0,0,0
2020-03-11,Alameda,0,0,0,0
2020-03-12,Alameda,0,0,0,0
2020-03-13,Alameda,0,0,0,0
2020-03-14,Alameda,0,0,0,0
2020-03-15,Alameda,0,0,0,0
2020-03-16,Alameda,0,0,0,0
2020-03-17,Alameda,0,0,0,0
2020-03-18,Alameda,0,0,0,0
2020-03-19,Alameda,0,0,0,0
2020-03-20,Alameda,0,0,0,0
2020-03-21,Alameda,0,0,0,0
2020-03-22,Alameda,0,0,0,0
2020-03-23,Alameda,0,0,0,0
2020-03-24,Alameda,0,0,0,0
2020-03-25,Alameda,0,0,0,0
2020-03-26,Alameda,0,0,0,0
2020-03-27,Alameda,0,0,0,0
2020-03-28,Alameda,0,0,0,0
2020-03-29,Alameda,0,0,0,0
2020-03-30,Alameda,0,0,0,0
2020-03-31,Alameda,0,0,0,0
2020-01-05,Alpine,0,0,0,N
2020-01-06,Alpine,0,0,0,N
2020-01-07,Alpine,0,0,0,N
2020-01-08,Alpine,0,0,0,N
2020-01-09,Alpine,0,0,0,N
2020-01-10,Alpine,0,0,0,N
2020-01-11,Alpine,0,0,0,0
2020-01-12,Alpine,0,0,0,0
2020-01-13,Alpine,0,0,0,0
2020-01-14,Alpine,0,0,0,0
2020-01-15,Alpine,0,0,0,0
2020-01-16,Alpine,0,0,0,0
2020-01-17,Alpine,0,0,0,0
2020-01-18,Alpine,0,0,0,0
2020-01-19,Alpine,0,0,0,0
2020-01-20,Alpine,0,0,0,0
2020-01-21,Alpine,0,0,0,0
2020-01-22,Alpine,0,0,0,0
2020-01-23,Alpine,0,0,0,0
2020-01-24,Alpine,0,0,0,0
2020-01-25,Alpine,0,0,0,0
2020-01-26,Alpine,0,0,0,0
2020-01-27,Alpine,0,0,0,0
2020-01-28,Alpine,0,0,0,0
2020-01-29,Alpine,0,0,0,0
2020-01-30,Alpine,0,0,0,0
2020-01-31,Alpine,0,0,0,0
2020-02-01,Alpine,0,0,0,0
2020-02-02,Alpine,0,0,0,0
2020-02-03,Alpine,0,0,0,0
2020-02-04,Alpine,0,0,0,0
2020-02-05,Alpine,0,0,0,0
2020-02-06,Alpine,0,0,0,0
2020-02-07,Alpine,0,0,0,0
2020-02-08,Alpine,0,0,0,0
2020-02-09,Alpine,0,0,0,0
2020-02-10,Alpine,0,0,0,0
2020-02-11,Alpine,0,0,0,0
2020-02-12,Alpine,0,0,0,0
2020-02-13,Alpine,0,0,0,0
2020-02-14,Alpine,0,0,0,0
2020-02-15,Alpine,0,0,0,0
2020-02-16,Alpine,0,0,0,0
2020-02-17,Alpine,0,0,0,0
2020-02-18,Alpine,0,0,0,0
2020-02-19,Alpine,0,0,0,0
2020-02-20,Alpine,0,0,0,0
2020-02-21,Alpine,0,0,0,0
2020-02-22,Alpine,0,0,0,0
2020-02-23,Alpine,0,0,0,0
2020-02-24,Alpine,0,0,0,0
2020-02-25,Alpine,0,0,0,0
2020-02-26,Alpine,0,0,0,0
2020-02-27,Alpine,0,0,0,0
2020-02-28,Alpine,0,0,0,0
2020-02-29,Alpine,0,0,0,0
2020-03-01,Alpine,0,0,0,0
2020-03-02,Alpine,0,0,0,0
2020-03-03,Alpine,0,0,0,0
2020-03-04,Alpine,0,0,0,0
2020-03-05,Alpine,0,0,0,0
2020-03-06,Alpine,0,0,0,0
2020-03-07,Alpine,0,0,0,0
2020-03-08,Alpine,0,0,0,0
2020-03-09,Alpine,0,0,0,0
2020-03-10,Alpine,0,0,0,0
2020-03-11,Alpine,0,0,0,0
2020-03-12,Alpine,0,0,0,0
2020-03-13,Alpine,0,0,0,0
2020-03-14,Alpine,0,0,0,0
2020-03-15,Alpine,0,0,0,0
2020-03-16,Alpine,0,0,0,0
2020-03-17,Alpine,0,0,0,0
2020-03-18,Alpine,0,0,0,0
2020-03-19,Alpine,0,0,0,0
2020-03-20,Alpine,0,0,0,0
2020-03-21,Alpine,0,0,0,0
2020-03-22,Alpine,0,0,0,0
2020-03-23,Alpine,0,0,0,0
2020-03-24,Alpine,0,0,0,0
2020-03-25,Alpine,0,0,0,0
2020-03-26,Alpine,0,0,0,0
2020-03-27,Alpine,0,0,0,0
2020-03-28,Alpine,0,0,0,0
2020-03-29,Alpine,0,0,0,0
2020-03-30,Alpine,0,0,0,0
2020-03-31,Alpine,0,0,0,0
2020-01-05,Amador,0,0,0,N
2020-01-06,Amador,0,0,0,N
2020-01-07,Amador,0,0,0,N
2020-01-08,Amador,0,0,0,N
2020-01-09,Amador,0,0,0,N
2020-01-10,Amador,0,0,0,N
2020-01-11,Amador,0,0,0,0
2020-01-12,Amador,0,0,0,0
2020-01-13,Amador,0,0,0,0
2020-01-14,Amador,0,0,0,0
2020-01-15,Amador,0,0,0,0
2020-01-16,Amador,0,0,0,0
2020-01-17,Amador,0,0,0,0
2020-01-18,Amador,0,0,0,0
2020-01-19,Amador,0,0,0,0
2020-01-20,Amador,0,0,0,0
2020-01-21,Amador,0,0,0,0
2020-01-22,Amador,0,0,0,0
2020-01-23,Amador,0,0,0,0
2020-01-24,Amador,0,0,0,0
2020-01-25,Amador,0,0,0,0
2020-01-26,Amador,0,0,0,0
2020-01-27,Amador,0,0,0,0
2020-01-28,Amador,0,0,0,0
2020-01-29,Amador,0,0,0,0
2020-01-30,Amador,0,0,0,0
2020-01-31,Amador,0,0,0,0
2020-02-01,Amador,0,0,0,0
2020-02-02,Amador,0,0,0,0
2020-02-03,Amador,0,0,0,0
2020-02-04,Amador,0,0,0,0
2020-02-05,Amador,0,0,0,0
2020-02-06,Amador,0,0,0,0
2020-02-07,Amador,0,0,0,0
2020-02-08,Amador,0,0,0,0
2020-02-09,Amador,0,0,0,0
2020-02-10,Amador,0,0,0,0
2020-02-11,Amador,0,0,0,0
2020-02-12,Amador,0,0,0,0
2020-02-13,Amador,0,0,0,0
2020-02-14,Amador,0,0,0,0
2020-02-15,Amador,0,0,0,0
2020-02-16,Amador,0,0,0,0
2020-02-17,Amador,0,0,0,0
2020-02-18,Amador,0,0,0,0
2020-02-19,Amador,0,0,0,0
2020-02-20,Amador,0,0,0,0
2020-02-21,Amador,0,0,0,0
2020-02-22,Amador,0,0,0,0
2020-02-23,Amador,0,0,0,0
2020-02-24,Amador,0,0,0,0
2020-02-25,Amador,0,0,0,0
2020-02-26,Amador,0,0,0,0
2020-02-27,Amador,0,0,0,0
2020-02-28,Amador,0,0,0,0
2020-02-29,Amador,0,0,0,0
2020-03-01,Amador,0,0,0,0
2020-03-02,Amador,0,0,0,0
2020-03-03,Amador,0,0,0,0
2020-03-04,Amador,0,0,0,0
2020-03-05,Amador,0,0,0,0
2020-03-06,Amador,0,0,0,0
2020-03-07,Amador,0,0,0,0
2020-03-08,Amador,0,0,0,0
2020-03-09,Amador,0,0,0,0
2020-03-10,Amador,0,0,0,0
2020-03-11,Amador,0,0,0,0
2020-03-12,Amador,0,0,0,0
2020-03-13,Amador,0,0,0,0
2020-03-14,Amador,0,0,0,0
2020-03-15,Amador,0,0,0,0
2020-03-16,Amador,0,0,0,0
2020-03-17,Amador,0,0,0,0
2020-03-18,Amador,0,0,0,0
2020-03-19,Amador,0,0,0,0
2020-03-20,Amador,0,0,0,0
2020-03-21,Amador,0,0,0,0
2020-03-22,Amador,0,0,0,0
2020-03-23,Amador,0,0,0,0
2020-03-24,Amador,0,0,0,0
2020-03-25,Amador,0,0,0,0
2020-03-26,Amador,0,0,0,0
2020-03-27,Amador,0,0,0,0
2020-03-28,Amador,0,0,0,0
2020-03-29,Amador,0,0,0,0
2020-03-30,Amador,0,0,0,0
2020-03-31,Amador,0,0,0,0
2020-01-05,Butte,0,0,0,N
2020-01-06,Butte,0,0,0,N
2020-01-07,Butte,0,0,0,N
2020-01-08,Butte,0,0,0,N
2020-01-09,Butte,0,0,0,N
2020-01-10,Butte,0,0,0,N
2020-01-11,Butte,0,0,0,0
2020-01-12,Butte,0,0,0,0
2020-01-13,Butte,0,0,0,0
2020-01-14,Butte,0,0,0,0
2020-01-15,Butte,0,0,0,0
2020-01-16,Butte,0,0,0,0
2020-01-17,Butte,0,0,0,0
2020-01-18,Butte,0,0,0,0
2020-01-19,Butte,0,0,0,0
2020-01-20,Butte,0,0,0,0
2020-01-21,Butte,0,0,0,0
2020-01-22,Butte,0,0,0,0
2020-01-23,Butte,0,0,0,0
2020-01-24,Butte,0,0,0,0
2020-01-25,Butte,0,0,0,0
2020-01-26,Butte,0,0,0,0
2020-01-27,Butte,0,0,0,0
2020-01-28,Butte,0,0,0,0
2020-01-29,Butte,0,0,0,0
2020-01-30,Butte,0,0,0,0
2020-01-31,Butte,0,0,0,0
2020-02-01,Butte,0,0,0,0
2020-02-02,Butte,0,0,0,0
2020-02-03,Butte,0,0,0,0
2020-02-04,Butte,0,0,0,0
2020-02-05,Butte,0,0,0,0
2020-02-06,Butte,0,0,0,0
2020-02-07,Butte,0,0,0,0
2020-02-08,Butte,0,0,0,0
2020-02-09,Butte,0,0,0,0
2020-02-10,Butte,0,0,0,0
2020-02-11,Butte,0,0,0,0
2020-02-12,Butte,0,0,0,0
2020-02-13,Butte,0,0,0,0
2020-02-14,Butte,0,0,0,0
2020-02-15,Butte,0,0,0,0
2020-02-16,Butte,0,0,0,0
2020-02-17,Butte,0,0,0,0
2020-02-18,Butte,0,0,0,0
2020-02-19,Butte,0,0,0,0
2020-02-20,Butte,0,0,0,0
2020-02-21,Butte,0,0,0,0
2020-02-22,Butte,0,0,0,0
2020-02-23,Butte,0,0,0,0
2020-02-24,Butte,0,0,0,0
2020-02-25,Butte,0,0,0,0
2020-02-26,Butte,0,0,0,0
2020-02-27,Butte,0,0,0,0
2020-02-28,Butte,0,0,0,0
2020-02-29,Butte,0,0,0,0
2020-03-01,Butte,0,0,0,0
2020-03-02,Butte,0,0,0,0
2020-03-03,Butte,0,0,0,0
2020-03-04,Butte,0,0,0,0
2020-03-05,Butte,0,0,0,0
2020-03-06,Butte,0,0,0,0
2020-03-07,Butte,0,0,0,0
2020-03-08,Butte,0,0,0,0
2020-03-09,Butte,0,0,0,0
2020-03-10,Butte,0,0,0,0
2020-03-11,Butte,0,0,0,0
2020-03-12,Butte,0,0,0,0
2020-03-13,Butte,0,0,0,0
2020-03-14,Butte,0,0,0,0
2020-03-15,Butte,0,0,0,0
2020-03-16,Butte,0,0,0,0
